Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6
-1.6228673403775404,-2.4277984946136386,2.83273885353769,-3.22537117062912,-1.5689139863301305,-0.0014455115168814127
-1.6241120339005286,-2.4269589957881434,2.830650811063765,-3.2303117606036817,-1.5690664507560506,-0.0010979148049798367
-1.625654760030994,-2.426454731352883,2.8284622567920166,-3.2353633653622107,-1.5691786494507884,-0.0006006579040438707
-1.627519380515804,-2.426294321410993,2.8261739933179846,-3.2405255914272164,-1.5692525819630367,4.317106317091733e-05
-1.629550958647985,-2.426365997744213,2.8237910939560047,-3.245807346794765,-1.569317121678109,0.0005892931117313335
-1.6316583958184363,-2.4265989342044025,2.8213502968067354,-3.251218892468911,-1.5693756092731046,0.0010143388302930405
-1.633785620248031,-2.42694770319432,2.8188792844833035,-3.256767774535026,-1.5694254045842548,0.001318908619081029
-1.6358986387922112,-2.4273828708213894,2.8163990471908744,-3.2624592415772984,-1.5694650956462612,0.0015055716260378026
-1.6379771790020803,-2.4278852012377827,2.813925327099423,-3.268296869514868,-1.5694941505789892,0.0015769103873798068
-1.639986159327013,-2.4283316903801695,2.811469233346195,-3.2742975794422797,-1.5695147303947536,0.0016203421245406808
-1.641912069557472,-2.4286374235162285,2.8090391197242877,-3.2804740330823954,-1.5695266150343121,0.0016455519489708078
-1.6437524904250913,-2.428743496785323,2.8066412643553003,-3.286835488058728,-1.5695293531094876,0.0016534659852577747
-1.6455099488157499,-2.428612644789485,2.8042752919167895,-3.2933327362064873,-1.5695227993588492,0.0016443661573574066
-1.647187878019668,-2.4282268512255727,2.8019315327442422,-3.2997781625821676,-1.5695070505869482,0.001618554025964561
-1.6487870761613368,-2.4276358783867007,2.7996480358985347,-3.306261488480207,-1.5694860807112767,0.0016044847470214948
-1.6503047821531907,-2.4268854511187756,2.7974359879354203,-3.3128083248623503,-1.5694611738378548,0.001604917106108905
-1.651736416511939,-2.426009874789308,2.795302914654226,-3.31942113708539,-1.5694327343772596,0.0016197152988118438
-1.6530771075855444,-2.4250345847864936,2.793254283705572,-3.3260991862787663,-1.5694006554424766,0.0016486075336289748
-1.6543226867675185,-2.4239787573878013,2.7912936027504425,-3.3328417508940307,-1.5693650998892454,0.001691278874257379
-1.6554698039204903,-2.4228569885756643,2.789422870308605,-3.3396481112808964,-1.5693260442169668,0.0017474541405884923
-1.6565846914863045,-2.4221251687570113,2.787404641654738,-3.346169514546337,-1.5692812394626061,0.0018046953346236
-1.6576137379729428,-2.421764950792261,2.785246882285025,-3.352394335758231,-1.569236439823762,0.0018617950326724336
-1.6585234774455426,-2.4217664680150124,2.782949385192275,-3.3583220688211015,-1.569191512589714,0.0019186837672913102
-1.6592933932296139,-2.422122567187815,2.7805119260279745,-3.36395317484986,-1.5691459746087997,0.0019752986991341793
-1.659911140444871,-2.4228276491450065,2.777934606729241,-3.3692883280169523,-1.5690989728870226,0.0020316938659954574
-1.6604454292738,-2.423891674926898,2.775221045826627,-3.374330343729625,-1.5690487243912177,0.0020873987728041777
-1.6609409511091442,-2.4253199262746534,2.7723735061012125,-3.3790815098987665,-1.5689961880320313,0.0021423857381232436
-1.6614267064084722,-2.427114556242714,2.769393519121425,-3.3835436095062854,-1.5689424055228018,0.002196674077973827
-1.6619213826065675,-2.429275632556219,2.7662821312874475,-3.3877180658390977,-1.5688881104129946,0.002250286414057868
-1.662436815096512,-2.4318018279514786,2.763040073135161,-3.3916060500866267,-1.5688336707374075,0.0023032710514196172
-1.6628991407442781,-2.4346755770846316,2.7597268484985538,-3.395213916909921,-1.5687676957241936,0.0023563603437881885
-1.6632048553906247,-2.4376251206518313,2.7566242785136468,-3.3986127282299097,-1.5686892977185607,0.002409636620463835
-1.6632301063947035,-2.4402032450388114,2.7537260216640007,-3.4018664646216608,-1.5685996984919959,0.0024631236979601933
-1.6630093526372667,-2.442421352093318,2.751032588797424,-3.404978766798931,-1.5684914110538468,0.0025167837474202627
-1.6625659324790183,-2.444287888681773,2.7485452672591393,-3.407951380252486,-1.5683641982239258,0.002570624089770234
-1.6620764496136662,-2.4458403225181384,2.7462709312378375,-3.4107899701768574,-1.5682401839403095,0.0026243257886577635
-1.6616562595362037,-2.44710402617231,2.7442134677873447,-3.4134987841180107,-1.5681268878112211,0.0026778638322752513
-1.6613793893302744,-2.4480960854836766,2.7423751912740375,-3.416080768846099,-1.5680269747828965,0.0027312446591273806
-1.6613184112952297,-2.4489674546338156,2.740500658224608,-3.418487226036156,-1.5679404685045872,0.002784486225647157
-1.6615294501729585,-2.449880176592846,2.7385023032306104,-3.4206854365842454,-1.5678676713252067,0.0028375811112723664
-1.6619116330823895,-2.4509202660446348,2.7363783119198626,-3.422655986549275,-1.5678010468320722,0.002891160554900361
-1.6623919884489244,-2.452155928942452,2.7341280994368935,-3.4243836579227285,-1.5677375300790173,0.00294527478572442
-1.6629174972807248,-2.4536403447291315,2.731751511223983,-3.4258568078567824,-1.5676752712126787,0.0029999235769590546
-1.663449836346163,-2.4554143445665852,2.729248667542351,-3.427066668600443,-1.567613894510634,0.003055095677107529
-1.663961293143177,-2.4575072994454925,2.726621297177035,-3.428026351862679,-1.5675529712629406,0.0031107813712556377
-1.6644321486380893,-2.459938358674217,2.723873539353801,-3.428791613492515,-1.5674920588003187,0.00316697594695417
-1.6648429683075554,-2.4627038485316968,2.721018193274088,-3.429383055926546,-1.5674310268443903,0.0032236498408869077
-1.665216662510311,-2.4657193362979495,2.718107367103304,-3.429951741732166,-1.567369340388845,0.003280751242540185
-1.6655665357464051,-2.468909767021559,2.715164686436493,-3.4305282191133193,-1.5673072745367889,0.003338214399811617
-1.6659055931508262,-2.47221851705985,2.71220884610564,-3.4311102930081354,-1.5672449594787032,0.0033960453212146043
-1.6662457195276565,-2.4756021859794317,2.709254568244193,-3.4316934023984906,-1.5671824581540637,0.0034542513137037468
-1.6665972820601502,-2.479027629685509,2.706312814547593,-3.4322743384701475,-1.5671198672153936,0.003512817082753228
-1.6669441299805416,-2.482452867854618,2.70340383738695,-3.43302447199896,-1.5670565996491395,0.0035717527035587096
-1.667276626836797,-2.485862249086014,2.7005240639180363,-3.433952374798363,-1.5669922090863608,0.003630985842409151
-1.6675895837381798,-2.489242573929148,2.697675822891383,-3.4350605724059182,-1.5669264444376465,0.003690533420971704
-1.6678806084889077,-2.492584502206518,2.6948612266576646,-3.436350447797726,-1.5668592085612851,0.003750398788488403
-1.6681489238004528,-2.4958815538633314,2.6920816997720936,-3.4378228923021323,-1.566790434749205,0.0038105746854555944
-1.6683818461365783,-2.4990100429303697,2.689340461598029,-3.4394981633571766,-1.5667206944821086,0.0038711584039177057
-1.6685796257125842,-2.5018812978601033,2.686640189850627,-3.441392157988072,-1.5666494666039483,0.003932146935622734
-1.6687486534211824,-2.504431567262063,2.6839834281423713,-3.4435168637094753,-1.5665763903812338,0.003993536349927617
-1.6689099357828154,-2.5066653622848762,2.681373858782053,-3.4458735140642918,-1.5665008088652062,0.004055329167075132
-1.6690778368621486,-2.5085883379870624,2.6788139699580364,-3.4484622215631773,-1.5664229872123823,0.004117519237062553
-1.6693466888534618,-2.5102207944663113,2.6763050667963,-3.4512849611958374,-1.5663443874883085,0.004179942444096142
-1.669785935758713,-2.5116097356973146,2.6738478710473585,-3.4543377704670326,-1.566266457135779,0.004242565362716199
-1.6704430978035356,-2.5128319163860082,2.6714292911936623,-3.457419809945849,-1.5661899467990077,0.004305232887126993
-1.6713440600666403,-2.5139364347467446,2.669047488664781,-3.460356688199013,-1.5661166334517682,0.004368140505212001
-1.6725033609980557,-2.514948243518618,2.66671069186261,-3.4631288776089835,-1.5660476685400655,0.0044313215559234715
-1.6737541708308232,-2.5161526083942656,2.664377399368887,-3.4657264781953003,-1.5659820583517865,0.004494649869858191
-1.6749487281669246,-2.517689979649721,2.662014851191449,-3.4681852099910326,-1.5659190930561309,0.004558113491851081
-1.6759447986417237,-2.5195278456086694,2.659590541490518,-3.4705472480500617,-1.5658583608162675,0.004621690760489251
-1.6766499616003687,-2.5216455110319966,2.657080373080186,-3.47282420656212,-1.565797911893077,0.004685462216914598
-1.6770049280408013,-2.524028714514444,2.654468807320954,-3.4750200612963984,-1.5657350072533551,0.0047493066193108205
-1.6771497419683903,-2.526691665595762,2.6518276797923694,-3.477301822771591,-1.5656630006662546,0.004813402057799966
-1.677175977192732,-2.5296520537615352,2.649191713800409,-3.479691916360324,-1.5655829329294861,0.004877703126620402
-1.6770910674736141,-2.5326994098128606,2.646579381071199,-3.482230635146611,-1.5654987833025051,0.004942180634976901
-1.6768862527086494,-2.535566163275345,2.6439990144728824,-3.484940614850845,-1.5654119862263296,0.005006823300796208
-1.676586679390352,-2.5381135411259335,2.6414602542708803,-3.487794160023262,-1.5653213825066412,0.005071627994460473
-1.676002631341506,-2.540430974225165,2.638976874822844,-3.4908460519105575,-1.5650542194323018,0.005136491969870231
-1.6750090499126988,-2.5426598652166947,2.636551794793577,-3.4940662131505333,-1.5646097040019917,0.005201527844945312
-1.6736292767452399,-2.54493245236111,2.634189081842949,-3.4974307964582163,-1.5639855203009847,0.005266769261990212
-1.6718904208421361,-2.5473490417330904,2.6318892779957324,-3.500921897486195,-1.5631803508665802,0.0053321971958948805
-1.6698132922678242,-2.549983601403392,2.6296508838463284,-3.5045259488084723,-1.562193515209429,0.005397796438435077
-1.6675005669541807,-2.5527410009497493,2.627461925041493,-3.508232412085928,-1.5610221288661017,0.005463797020765473
-1.665393195456772,-2.555631176123747,2.6252960035034922,-3.5117370018331484,-1.5596492684283145,0.005530195527971099
-1.6637292076410815,-2.558595747974785,2.6231638963772155,-3.5150536438358277,-1.5580668647439535,0.005596994883759947
-1.6624720915758209,-2.5615464031157757,2.621063587978587,-3.5181979641726078,-1.5566523793135045,0.005663619809001252
-1.6616078153589415,-2.56441904780975,2.618994420245288,-3.5211808841545076,-1.5554191800094006,0.005730831134886028
-1.6611020941911578,-2.5670737639627474,2.6169378049382543,-3.524046703953291,-1.5543740837659847,0.0057977119296753745
-1.6609537518152968,-2.56948814573462,2.614906580067063,-3.5271402788061423,-1.5535108370100126,0.005863837270413729
-1.6610087264841207,-2.571641842050868,2.6128780812445025,-3.530468453036264,-1.5528394596133377,0.005928944195131721
-1.6610842483940704,-2.573504517720398,2.6108465487151173,-3.534025947061093,-1.5523664470820882,0.00599321714739473
-1.6610577767474153,-2.5750564240623977,2.608809212408918,-3.5378080238437564,-1.552095485655734,0.006056732277512496
-1.661001471807849,-2.5763133266770835,2.606780263770326,-3.5418169004930653,-1.5520235006925172,0.006120188484207525
-1.6609640704947843,-2.5772866690404377,2.6047691566176083,-3.546054125773844,-1.5521377437038624,0.0061836643499210775
-1.6609822321326535,-2.577985400027478,2.602782259549641,-3.550520520152575,-1.5522791366253763,0.00624719764821311
-1.6610741190695193,-2.57841524506276,2.6008241162005805,-3.5552163439483695,-1.5524159276978262,0.006310729544337711
-1.6612519619893724,-2.5785806314147512,2.598897565603932,-3.560141475496601,-1.5525468448385138,0.006374253675388764
-1.6616890952778667,-2.5785156219801415,2.5970292274800357,-3.565302113095469,-1.5526755122454807,0.006437976557622723
-1.6625456778837222,-2.57855134248235,2.5952309669251608,-3.5702886684003206,-1.5528039512457377,0.006501800410176337
-1.663901948652085,-2.5790320856552778,2.5935482418856215,-3.575029883649365,-1.5529355126323126,0.006565840293091741
-1.6657536204993828,-2.5799529730328894,2.5919854724100952,-3.5795224398312193,-1.5530730279022877,0.006630524021451253
-1.6680970183064767,-2.581310921463873,2.590541004708388,-3.5837671291931237,-1.5532187752437459,0.0066945462502557215
-1.670703460916118,-2.583054371146067,2.589038640931331,-3.587745058616705,-1.5533598083106075,0.00675878091362945
-1.6732553994999044,-2.585063658090366,2.5874180704273675,-3.591455001706084,-1.5534978946639515,0.006823000567898276
-1.6754718012877428,-2.5869518587224865,2.585661547249525,-3.594951973405979,-1.5536319645778751,0.006887161017906656
-1.6772021086123114,-2.5884544214824565,2.5837778967973195,-3.5986380124568873,-1.5537577536289173,0.006951366811037371
-1.6784353410672719,-2.589578052720858,2.5817567011557077,-3.602526671932646,-1.5538701268923947,0.0070156665648870836
-1.6792652318312074,-2.590341926354075,2.579596688929379,-3.60662152187945,-1.5539729476770954,0.007080096341690253
-1.6797959261243396,-2.590766626448124,2.577297095266035,-3.610925227642447,-1.5540672891858323,0.007144686599470873
-1.6801042100088677,-2.5908883099568376,2.574858570403966,-3.615435744058534,-1.5541543521544978,0.007209430765475778
-1.6802547350909434,-2.5907887650417063,2.5722849515920116,-3.620141507111235,-1.554234384473121,0.007274321836927287
-1.6802872165364175,-2.5905293216180216,2.569621775758766,-3.625036080861987,-1.5543089707940096,0.007339344270112181
-1.6802482751824328,-2.5901589485909,2.5669141697751012,-3.6301156117554547,-1.5543787482088016,0.007404488048376943
-1.6801672611809513,-2.5897119780353317,2.564193338678439,-3.635376931319549,-1.5544443091287479,0.007469742089751703
-1.680062473676038,-2.589212656423966,2.561480686980928,-3.640817418427553,-1.5545060702689013,0.007535095363531753
-1.6799451630233138,-2.5886782360710914,2.5587907706146913,-3.6464348784627125,-1.5545643175549104,0.007600540777881952
-1.6798221114422853,-2.588121084363587,2.5561333634059054,-3.652227452084898,-1.5546192533113423,0.007666073537742162
-1.6798024344971132,-2.587548500679645,2.5534537473676235,-3.657839023705218,-1.5546715019909065,0.007731827128350088
-1.6799628944695508,-2.5869283351574897,2.5507436428942927,-3.6632654068746535,-1.554722425545711,0.007797872748079654
-1.6803558042620261,-2.5862380062616386,2.5479887841369404,-3.66851306971102,-1.5547729806577393,0.007864183217202232
-1.6810163010005428,-2.5854581936830434,2.5451792113903324,-3.6735882856526128,-1.5548237033277874,0.00793073430414972
-1.6819675628376702,-2.584572656709346,2.5423087231896697,-3.678496335540619,-1.5548749889466837,0.007997504642951807
-1.6830947306854123,-2.5839834528762604,2.5393219113913723,-3.6831493766836525,-1.554928425755827,0.008063633246959254
-1.6842272461097492,-2.583728289072441,2.536229550987679,-3.687527282606026,-1.554985643228011,0.008129007833438904
-1.685231890549293,-2.5837801953613178,2.5330348616776295,-3.691626795915754,-1.5550456889341853,0.008193649695470602
-1.686019800317435,-2.584120334061864,2.5297398809277807,-3.6954464821748014,-1.5551065756873244,0.008257526327384102
-1.686532951222963,-2.584735385586476,2.5263461786040575,-3.698985792100093,-1.555168085386849,0.0083208280517472
-1.686837049428122,-2.5856338521311533,2.522853497271828,-3.7022473435419787,-1.5552222614942315,0.008382949769856715
-1.6869773839226725,-2.5868206692470532,2.5192615229284043,-3.7052334434917924,-1.5552681196899683,0.008443810309807617
-1.6869854667971835,-2.5882982536107266,2.515570066030708,-3.707945962571873,-1.5553061544475975,0.00850341635506615
-1.6868833517185866,-2.5900672782958427,2.511779016856816,-3.7103864577612042,-1.5553369205745133,0.008561775505449967
-1.6866865744276895,-2.5921271992876465,2.50788830629124,-3.712556256293086,-1.5553608381341508,0.008618911692345561
-1.6864367313445268,-2.594481945599865,2.503897342257041,-3.714457262259955,-1.5553821735808913,0.008675281335927394
-1.6861622060540067,-2.5971330524524148,2.4998055633387923,-3.7160910933336537,-1.5554025366831852,0.008731006992039318
-1.6858819549304207,-2.6000802947877,2.495612518095583,-3.7174590058953196,-1.555421437573,0.008785970926554799
-1.6856087659886105,-2.603322276781608,2.491317765334498,-3.7185620509964172,-1.5554394041064186,0.008840217355828035
-1.68535114875224,-2.6068567855923086,2.4869208600819763,-3.7194011272686067,-1.5554567296313415,0.008893767073306365
-1.6851168174438016,-2.6106814022106377,2.4824212917129085,-3.7199770647465833,-1.5554733000385208,0.008946364968233785
-1.6849107411273165,-2.6147931684766066,2.477818526868767,-3.7202905809418954,-1.5554891670180053,0.008998009351852024
-1.6847348159033027,-2.6191921342828377,2.4731572692148913,-3.7203440650021333,-1.5555044414612977,0.009048706860922245
-1.6845896899155437,-2.623879084472083,2.468489656446673,-3.7201401441161566,-1.5555191942029836,0.009098472904635585
-1.6844456867931703,-2.6287284069219323,2.4638394819604126,-3.7197039680503403,-1.5555338817800037,0.009147288172432396
-1.6842936406719156,-2.6336842037472037,2.459222818645922,-3.719048729071446,-1.5555482257739786,0.009195208008290589
-1.684130592731898,-2.63870337774159,2.4546521096326175,-3.718184931274358,-1.5555621455714488,0.009242240349548717
-1.6839573185489145,-2.643750136761238,2.450138257417544,-3.7171545875958727,-1.5555751128624717,0.009288356062459362
-1.683777723124867,-2.6487887566264776,2.445693626410647,-3.7161175842866268,-1.5555881314810307,0.009333697994640016
-1.683595194019675,-2.6538029497642865,2.441317751295139,-3.7151070537407063,-1.5556007828377245,0.009378223126069203
-1.683338729460282,-2.6585187888770716,2.43702786901486,-3.7143321998617336,-1.5556141621797135,0.009421595480526916
-1.6830218304734417,-2.662949466495326,2.432853329555307,-3.7138027017662383,-1.5556271426776382,0.009463881477217245
-1.682654213925039,-2.66710328543293,2.4288197160636087,-3.7135199167792985,-1.5556396053993462,0.009505127034010052
-1.6822430060885234,-2.6709871472218465,2.4249441985945297,-3.7134843508318283,-1.5556517194112909,0.00954534445018277
-1.6817934804276917,-2.6746069762199816,2.4212377024112435,-3.7136961552881234,-1.5556635891931492,0.009584549775984655
-1.6813606451008702,-2.6779497462637907,2.4174252889280847,-3.714134422212196,-1.5556747181032031,0.009623232629643676
-1.6809722329720518,-2.681032610199457,2.41343136424633,-3.714568904347023,-1.5556852831693382,0.009661330912392626
-1.6806461778921877,-2.683859147337086,2.409260257055554,-3.7149498970921857,-1.5556961641921156,0.009698994316071059
-1.6803945712447896,-2.686431852433894,2.4049141561337093,-3.715274886106887,-1.555706843861439,0.009736035738941643
-1.680225176110358,-2.688753306750518,2.400393904519819,-3.7155464499237505,-1.555717014239091,0.00977263508011344
-1.680105487569374,-2.6908019721678467,2.395712028059711,-3.7160111074309237,-1.5557267220027773,0.009809194337373268
-1.6800107504428246,-2.6925778860991003,2.3908646146647654,-3.716709554699477,-1.5557355202841237,0.009845742764060647
-1.6799235676159376,-2.6940812915798444,2.385851012032482,-3.7176429029054234,-1.5557432046418636,0.00988227277725099
-1.6798318204525535,-2.6953125009218484,2.3806717208850383,-3.718810413087248,-1.5557498250772182,0.009918830680640983
-1.6797270882873612,-2.696272358240438,2.375327209358052,-3.720211153073816,-1.5557553624957743,0.009955418285329358
-1.6796055640919683,-2.696971728497059,2.3698123055231264,-3.7217185904268377,-1.5557596230069146,0.009992001734211383
-1.6794653656529093,-2.6974134501045186,2.364128902523207,-3.7232823272744775,-1.5557626200648624,0.010028622212949173
-1.6793033292213098,-2.697603739271491,2.3583245089928386,-3.7248962019192904,-1.555764420167483,0.010065264681325944
-1.6791336923681826,-2.697632169552535,2.3524851305713197,-3.7265450352389413,-1.555765080906913,0.01010195135734706
-1.6789697661369338,-2.6975930320086428,2.3466732925068925,-3.7282220939971222,-1.5557646571545876,0.010138681128048645
-1.6788244854549235,-2.697488720997402,2.3408829638562225,-3.730089434809387,-1.555763095809201,0.010175478322525819
-1.6787052835395428,-2.697335803979695,2.3350979348357512,-3.7321499591867915,-1.5557602978091565,0.01021227271684626
-1.6786163443079904,-2.697144902661632,2.3293106074438272,-3.7344014756449546,-1.555756558308923,0.010249096913672553
-1.678559712159995,-2.696924303952352,2.3235160567864592,-3.7368416339789037,-1.5557494834803611,0.01028583147282151
-1.6785364208691682,-2.6966805044310966,2.3177108587003894,-3.7394681185770176,-1.5557452396972589,0.010322711071457045
-1.678526375192854,-2.696421226266602,2.311936148437234,-3.7422798555748766,-1.5557393692450945,0.01035968132276388
-1.67851515253263,-2.6961594556993593,2.3062159109241747,-3.745174668379631,-1.5557316473027785,0.01039656956048024
-1.6784924759859898,-2.6959043664336355,2.300568325918421,-3.7480335250285743,-1.5557227249841803,0.010433448799386744
-1.6784518415450465,-2.695655803367228,2.2950089888145646,-3.750834605881666,-1.5557129574105113,0.010470360259974623
-1.6783891765014314,-2.695413658062415,2.2895460884770378,-3.7535784532816954,-1.555702362761005,0.01050730996169002
-1.6779995987788372,-2.695426365055374,2.2842371437512075,-3.7560667439476703,-1.5556885667936236,0.010543844873125064
-1.6772870003270084,-2.6956844344295496,2.2790552184561954,-3.7582917716214523,-1.555671771804598,0.010580403980122409
-1.6762549752863232,-2.696182540555667,2.273975272235451,-3.760253509281378,-1.5556520821552995,0.010617005191197551
-1.6749069198350972,-2.696916603393546,2.268978782160634,-3.7619529236737628,-1.5556294902967363,0.010653637796345572
-1.6732460965696656,-2.6978832815599065,2.2640524694905566,-3.763391053489401,-1.5556040288482398,0.010690296262742816
-1.671275725170626,-2.699079769852018,2.2591868559485704,-3.7645689190082106,-1.5555768323860475,0.010726866147480833
-1.668999455583254,-2.700498194357985,2.254377608823886,-3.765565243883883,-1.5555477410783518,0.010763357424625978
-1.6666637560579587,-2.7021644160711,2.249607056486533,-3.7665182554134016,-1.555518230942364,0.01080023626198408
-1.6647097106178672,-2.704142235069841,2.2448456598723774,-3.76745963855729,-1.555491013387146,0.010837334354522426
-1.6632248160167529,-2.706443305612292,2.2400942590467876,-3.7683867424757858,-1.5554651743199284,0.010874659330990463
-1.6622000453543753,-2.7090701665973,2.2354247073256843,-3.7693418149005287,-1.555440569714076,0.010911964091866155
-1.661588796443176,-2.712020190178292,2.230885910449313,-3.770332782979773,-1.5554173202446049,0.010949203196672029
-1.6612686898701858,-2.7152779207579405,2.2265153576475254,-3.77135831821948,-1.5553946072059008,0.010986283643115026
-1.6611533225744188,-2.7188316155014958,2.2223358821740793,-3.7724174446214374,-1.5553723827252395,0.011023245786658259
-1.6611816449925405,-2.7226723730516693,2.21836021890865,-3.773509797169873,-1.5553509977871625,0.011060142678080724
-1.6613010744215237,-2.726779599074554,2.214552822915473,-3.774714057738571,-1.5553292559541372,0.011097006509697962
-1.6614734893735017,-2.731142650798736,2.210882842363159,-3.7760442004132,-1.5553068632060014,0.011133828873252758
-1.6616714490687055,-2.7357535053419317,2.2073289021706977,-3.777500208579521,-1.5552838276969396,0.011170637713643922
-1.6618752865949304,-2.7406058894183505,2.2038756807350977,-3.77908148904506,-1.5552602831220064,0.011207446095519004
-1.6620709691525017,-2.745694967020128,2.2005117821579545,-3.780787280924404,-1.5552362551025196,0.011244260723301026
-1.6622584807283725,-2.7510252283666428,2.197212087887445,-3.7822587398098553,-1.5552116432569405,0.011281023562884494
-1.6624218776579576,-2.7564858588960277,2.1939589395570014,-3.7835043292416777,-1.5551863693475352,0.011317866211427318
-1.6625543109747718,-2.761994800419103,2.1907362236612173,-3.7845423041934376,-1.5551606113602259,0.011354694847712817
-1.6626543882047649,-2.767487353783755,2.1875359023461547,-3.7853890621914554,-1.5551343793561168,0.011391539496401228
-1.6627239202081343,-2.77291195858317,2.1843558753869123,-3.7860582490619676,-1.5551077528047919,0.01142840638955194
-1.6627397383397202,-2.778122547371125,2.181214611654882,-3.7865852941424207,-1.5550820234589422,0.011465039059772465
-1.6627174258441277,-2.783132625539649,2.1781642919871973,-3.7869727444262553,-1.5550584513999655,0.01150147524772747
-1.662669562075442,-2.787945385312211,2.17524373169113,-3.7873188650356466,-1.555037293844438,0.01153773047953298
-1.662606494270178,-2.7925526606720017,2.1724804487526597,-3.7878764484748184,-1.555018570666962,0.011573834032335834
-1.6625354810790693,-2.7969633094677415,2.16987869546328,-3.78867306895345,-1.5550019745300203,0.011609691300820417
-1.6624891584912087,-2.801179397960537,2.1674025041852136,-3.7897098840061183,-1.5549842554175164,0.011645552770876637
-1.662490264423797,-2.8052023484473536,2.1650259730979924,-3.7909867836061224,-1.554964688359561,0.011681419948368847
-1.6625543810020456,-2.809033630248195,2.1627315396393985,-3.792503392185415,-1.5549431163213536,0.011717281309618004
-1.6626920622881427,-2.812674723599905,2.1605071903872566,-3.794259193409012,-1.5549194812597131,0.011753130344122613
-1.662910321183765,-2.816127090213582,2.1583446098092685,-3.7962535809181266,-1.554893740937328,0.011788961126278813
-1.663235469787781,-2.819394833886706,2.1562361251755773,-3.7984860667118157,-1.5548657753992563,0.01182505374033537
-1.6636858706742714,-2.822481316604669,2.154176759864939,-3.8009560827813478,-1.5548354121123167,0.011861420153819583
-1.6642737114488402,-2.825398270936234,2.152159934099224,-3.8035340716176314,-1.5548023896027696,0.011898018106881191
-1.6650073656406812,-2.8281493776230144,2.1501866905850426,-3.806164502582493,-1.5547666664265107,0.011934886810932825
-1.6658924078364712,-2.8307357784955336,2.1482573217664847,-3.808838481238702,-1.5547277341099592,0.01197222133363532
-1.6668601599046051,-2.833214688947692,2.1463890356482778,-3.8113953427060894,-1.5546876282940458,0.012008827900127101
-1.667886211533774,-2.8357792344403063,2.1446398515163754,-3.813768225282192,-1.5546463884050234,0.012045280125170555
-1.668947116711963,-2.8385813848175645,2.1430368495587495,-3.815958737201355,-1.5546047791779996,0.012081503187532086
-1.6700058787929954,-2.8416553886168474,2.141561458473326,-3.817998637998374,-1.5545622049087042,0.012117453951498219
